Org Code,Org Name,Org Type,Function,Contact,Address 1,Address 2,Town,State,Zip Code,Phone,Fax,Grades
01810050,Methuen: Comprehensive Grammar School,Public School,Principal,Christopher Reeve,100 Howe Street,,Methuen,MA,01844,978-722-9051,978-722-9053,"PK,K,01,02,03,04,05,06,07,08"
01810060,Methuen: Donald P Timony Grammar,Public School,Principal,Timothy Miller,45 Pleasant View Street,,Methuen,MA,01844,978-722-9001,978-722-9003,"PK,K,01,02,03,04,05,06,07,08"
01810030,Methuen: Marsh Grammar School,Public School,Principal,Mary Jean Fawcett,309 Pelham Street,,Methuen,MA,01844,978-722-9076,978-722-9078,"PK,K,01,02,03,04,05,06,07,08"
01810505,Methuen: Methuen High,Public School,Principal,Richard Barden,1 Ranger Rd,,Methuen,MA,01844,978-722-6040,978-722-6042,"09,10,11,12"
01810055,Methuen: Tenney Grammar School,Public School,Principal,Marybeth Donovan-grassi,75 Pleasant Street,,Methuen,MA,01844,978-722-9026,978-722-9028,"PK,K,01,02,03,04,05,06,07,08"
01820008,Middleborough: Henry B. Burkland Elementary School,Public School,Principal,Derek Thompson,41 Mayflower Avenue,,Middleborough,MA,02346,508-946-2040,508-946-2029,"01,02,03,04,05"
01820305,Middleborough: John T. Nichols Middle,Public School,Principal,Martin Geoghegan,112 Tiger Drive,,Middleborough,MA,02346,508-946-2020,508-946-2019,"06,07,08"
01820010,Middleborough: Mary K. Goode Elementary School,Public School,Principal,Lisa Andrade,31 Mayflower Avenue,,Middleborough,MA,02346,508-946-2045,508-946-8851,"01,02,03,04,05"
01820011,Middleborough: Memorial Early Childhood Center,Public School,Principal,Holly Ashley,219 North Main Street,,Middleboro,MA,02346,508-946-2032,508-946-2023,"PK,K"
01820505,Middleborough: Middleborough High,Public School,Principal,Paul Branagan,71 East Grove Street,,Middleborough,MA,02346,508-946-2010,508-946-8852,"09,10,11,12"
01840003,Middleton: Fuller Meadow,Public School,Principal,Diane Carreiro,143 South Main Street,,Middleton,MA,01949,978-750-4756,978-777-3352,"K,01,02"
01840005,Middleton: Howe-Manning,Public School,Principal,James Sforza,26 Central Street,,Middleton,MA,01949,978-739-2800,978-774-1411,"PK,03,04,05,06"
01850065,Milford: Brookside,Public School,Principal,Lisa Firth,110 Congress Street,,Milford,MA,01757,508-478-1177,508-634-2375,"K,01,02"
01850010,Milford: Memorial,Public School,Principal,Lisa Burns,12-14 Walnut Street,,Milford,MA,01757,508-478-1689,508-634-1486,"K,01,02"
01850505,Milford: Milford High,Public School,Principal,Joshua Otlin,31 West Fountain Street,,Milford,MA,01757,508-478-1110,508-478-1460,"09,10,11,12"
01850075,Milford: Shining Star Early Childhood Center,Public School,Principal,Corrie Masterson,31 West Fountain Street,,Milford,MA,01757,508-478-1135,508-473-1601,PK
01850305,Milford: Stacy Middle,Public School,Principal,Nancy Angelini,66 School Street,,Milford,MA,01757,508-478-1180,508-634-2370,"06,07,08"
01850090,Milford: Woodland,Public School,Principal,Timothy Kearnan,10 North Vine Street,,Milford,MA,01757,508-478-1186,508-478-1695,"03,04,05"
01860017,Millbury: Elmwood Street,Public School,Principal,Andrew Hall,40 Elmwood Street,,Millbury,MA,01527,508-865-5241,508-865-0888,"PK,K,01,02,03"
01860505,Millbury: Millbury Junior/Senior High,Public School,Principal,Tara Bennett,12 Martin Street,,Millbury,MA,01527,508-865-5841,508-865-5845,"07,08,09,10,11,12"
01860025,Millbury: Raymond E. Shaw Elementary,Public School,Principal,Miriam Friedman,58 Elmwood Street,,Millbury,MA,01527,508-865-3541,508-865-3430,"04,05,06"
01870005,Millis: Clyde F Brown,Public School,Principal,Jason Phelps,5 Park Rd,,Millis,MA,02054,508-376-7003,508-376-7038,"PK,K,01,02,03,04"
01870505,Millis: Millis High School,Public School,Principal,Robert Mullaney,245 Plain Street,,Millis,MA,02054,508-376-7010,508-376-7020,"09,10,11,12"
01870020,Millis: Millis Middle,Public School,Principal,Maureen Knowlton,245 Plain Street,,Millis,MA,02054,508-376-7014,508-376-7020,"05,06,07,08"
01890410,Milton: Charles S Pierce Middle,Public School,Principal,Karen Spaulding,451 Central Ave,,Milton,MA,02186,617-696-4568,617-698-2238,"06,07,08"
01890005,Milton: Collicot,Public School,Principal,Holly Concannon,80 Edge Hill Rd,,Milton,MA,02186,617-696-4282,617-698-3577,"PK,K,01,02,03,04,05"
01890007,Milton: Cunningham School,Public School,Principal,Jonathan Redden,44 Edge Hill Rd,,Milton,MA,02186,617-696-4285,617-698-3473,"K,01,02,03,04,05"
01890010,Milton: Glover,Public School,Principal,Karen McDavitt,255 Canton Avenue,,Milton,MA,02186,617-696-4288,617-698-2346,"K,01,02,03,04,05"
01890505,Milton: Milton High,Public School,Principal,James Jette,25 Gile Road,,Milton,MA,02186,617-696-4470,617-696-6990,"PK,09,10,11,12"
01890020,Milton: Tucker,Public School,Principal,Elaine Mcneil,187 Blue Hills Pkwy,,Milton,MA,02186,617-696-4291,617-698-3374,"PK,K,01,02,03,04,05"
08300605,Minuteman Regional Vocational Technical: Minuteman Regional High,Public School,Principal,John Dillon,758 Marrett Rd,,Lexington,MA,02421,781-861-6500,781-863-1747,"09,10,11,12"
07170005,Mohawk Trail: Buckland-Shelburne Regional,Public School,Principal,Joanne Giguere,75 Mechanic Street,,Shelburne Falls,MA,01370,413-625-2521,413-625-2034,"PK,K,01,02,03,04,05,06"
07170010,Mohawk Trail: Colrain Central,Public School,Principal,Amy Looman,22 Jacksonville Rd,,Colrain,MA,01340,413-624-3451,413-624-3452,"PK,K,01,02,03,04,05,06"
07170505,Mohawk Trail: Mohawk Trail Regional High,Public School,Principal,Lynn Dole,26 Ashfield Road,,Shelburne Falls,MA,01370,413-625-9811,413-625-6652,"07,08,09,10,11,12"
07170020,Mohawk Trail: Sanderson Academy,Public School,Principal,Emma Liebowitz,808 Cape Street,,Ashfield,MA,01330,413-628-4404,413-628-4697,"PK,K,01,02,03,04,05,06"
07120001,Monomoy Regional School District: Chatham Elementary School,Public School,Principal,Robin Millen,147 Depot Road,,Chatham,MA,02633,508-945-5135,508-945-5138,"PK,K,01,02,03,04"
07120002,Monomoy Regional School District: Harwich Elementary School,Public School,Principal,Samuel Hein,263 South Street,,Harwich,MA,02645,508-430-7216,508-430-7232,"PK,K,01,02,03,04"
07120515,Monomoy Regional School District: Monomoy Regional High School,Public School,Principal,William Burkhead,75 Oak Street,,Harwich,MA,02645,508-430-7200,508-430-7223,"08,09,10,11,12"
07120315,Monomoy Regional School District: Monomoy Regional Middle School,Public School,Principal,Mark Wilson,425 Crowell Road,,Chatham,MA,02633,508-945-5140,508-945-5110,"05,06,07"
01910310,Monson: Granite Valley Middle,Public School,Principal,Mary Cieplik,21 Thompson Street,,Monson,MA,01057,413-267-4155,413-267-4624,"05,06,07,08"
01910505,Monson: Monson High School,Public School,Principal,William Metzger,55 Margaret Street,,Monson,MA,01057,413-267-4589,413-267-4157,"09,10,11,12"
01910025,Monson: Quarry Hill Community School,Public School,Principal,Paige Bernat,43 Margaret Street,,Monson,MA,01057,413-267-4160,413-267-4154,"PK,K,01,02,03,04"
08320605,Montachusett Regional Vocational Technical: Montachusett Regional Vocational Technical,Public School,Principal,Thomas Browne,1050 Westminster Street,,Fitchburg,MA,01420,978-345-9200,978-348-1176,"09,10,11,12"
07150505,Mount Greylock: Mt Greylock Regional High,Public School,Principal,Mary MacDonald,1781 Cold Spring Road,,Williamstown,MA,01267,413-458-9582,413-458-9581,"07,08,09,10,11,12"
04700105,Mystic Valley Regional Charter (District): Mystic Valley Regional Charter School,Charter School,Principal,Martin Trice,770 Salem Street,,Malden,MA,02148,781-388-0222,781-321-5688,"K,01,02,03,04,05,06,07,08,09,10,11,12"
01960010,Nahant: Johnson,Public School,Principal,Kevin Andrews,290 Castle Road,,Nahant,MA,01908,781-581-1600,781-581-0440,"PK,K,01,02,03,04,05,06"
01970010,Nantucket: Cyrus Peirce,Public School,Principal,Peter Cohen,10 Surfside Road,,Nantucket,MA,02554,508-228-7283,508-325-7597,"06,07,08"
01970005,Nantucket: Nantucket Elementary,Public School,Principal,Kimberly Kubisch,30 Surfside Road,,Nantucket,MA,02554,508-228-7290,508-325-5342,"PK,K,01,02"
01970505,Nantucket: Nantucket High,Public School,Principal,John Buckey,10 Surfside Road,,Nantucket,MA,02554,508-228-7280,508-825-7518,"09,10,11,12"
01970020,Nantucket: Nantucket Intermediate School,Public School,Principal,Evemarie McNeil,30 Surfside Road,,Nantucket,MA,02554,508-228-7285,508-825-2062,"03,04,05"
07200005,Narragansett: Baldwinville Elementary,Public School,Principal,Nathaniel North,16 School Street,,Baldwinville,MA,01436,978-939-5318,978-939-4438,"02,03,04"
07200305,Narragansett: Narragansett Middle,Public School,Principal,Peter Cushing,460 Baldwinville Rd,,Baldwinville,MA,01436,978-939-5928,978-939-8422,"05,06,07,08"
07200505,Narragansett: Narragansett Regional High,Public School,Principal,Mandy Vasil,464 Baldwinville Rd,,Baldwinville,MA,01436,978-939-5388,978-939-5723,"09,10,11,12"
07200003,Narragansett: Phillipston Memorial,Public School,Principal,Chante Jillson,20 The Common,,Phillipston,MA,01331,978-249-4969,978-249-8639,"PK,K,01,02,03,04"
07200020,Narragansett: Templeton Center,Public School,Principal,Nathaniel North,460 Baldwinville Rd,,Baldwinville,MA,01436,978-939-8892,--,"K,01"
07250020,Nashoba: Center School,Public School,Principal,Ross Mulkerin,403 Great Rd,,Stow,MA,01775,978-897-0290,978-897-5739,"PK,K,01,02,03,04,05"
07250025,Nashoba: Florence Sawyer School,Public School,Principal,Joel Bates,100 Mechanic Street,,Bolton,MA,01740,978-779-2821,978-779-0121,"PK,K,01,02,03,04,05,06,07,08"
07250310,Nashoba: Hale,Public School,Principal,Kyle Grady,55 Hartley Road,,Stow,MA,01775,978-897-4788,978-897-3631,"06,07,08"
07250305,Nashoba: Luther Burbank Middle School,Public School,Principal,Laura Jackson Friend,1 Hollywood Drive ,,Lancaster,MA,01523,978-365-4558,978-365-6882,"06,07,08"
07250010,Nashoba: Mary Rowlandson Elementary,Public School,Principal,Sean O'Shea,103 Hollywood Drive,,Lancaster,MA,01523,978-368-8482,978-368-8730,"PK,K,01,02,03,04,05"
07250505,Nashoba: Nashoba Regional,Public School,Principal,Paul DiDomenico,12 Green Road,,Bolton,MA,01740,978-779-2257,978-779-2720,"09,10,11,12"
08520605,Nashoba Valley Regional Vocational Technical: Nashoba Valley Technical High School,Public School,Principal,Matthew Ricard,100 Littleton Road,,Westford,MA,01886,978-692-4711,978-392-0570,"09,10,11,12"
01980005,Natick: Bennett-Hemenway,Public School,Principal,Karen Ghilani,22 East Evergreen Rd,,Natick,MA,01760,508-647-6580,508-652-9951,"K,01,02,03,04"
01980010,Natick: Brown,Public School,Principal,Kirk Downing,1 Jean Burke Drive,,Natick,MA,01760,508-647-6660,508-647-6668,"K,01,02,03,04"
01980305,Natick: J F Kennedy Middle School,Public School,Principal,Andrew Zitoli,165 Mill Street,,Natick,MA,01760,508-647-6650,508-647-6658,"05,06,07,08"
01980031,Natick: Johnson,Public School,Principal,Jordan Hoffman,99 South Main Street,,Natick,MA,01760,508-647-6680,508-647-6688,"K,01,02,03,04"
01980035,Natick: Lilja Elementary,Public School,Principal,Anne Carothers,41 Bacon Street,,Natick,MA,01760,508-647-6570,508-647-6572,"K,01,02,03,04"
01980043,Natick: Memorial,Public School,Principal,Susan Afonso,107 Eliot Street,,Natick,MA,01760,508-647-6590,508-647-6598,"K,01,02,03,04"
01980505,Natick: Natick High,Public School,Principal,Brian Harrigan,15 West Street,,Natick,MA,01760,508-647-6600,508-651-7372,"PK,09,10,11,12"
01980310,Natick: Wilson Middle,Public School,Principal,Teresa Carney,22 Rutledge Rd,,Natick,MA,01760,508-647-6670,508-647-6678,"05,06,07,08"
06600505,Nauset: Nauset Regional High,Public School,Principal,Eduardo MacDonald,100 Cable Rd,P.O. Box 1887,North Eastham,MA,02651,508-255-1505,508-255-9701,"09,10,11,12"
06600305,Nauset: Nauset Regional Middle,Public School,Principal,Maxine Minkoff,70 Route 28,,Orleans,MA,02653,508-255-0016,508-240-1105,"06,07,08"
01990005,Needham: Broadmeadow,Public School,Principal,Emily Gaberman,120 Broadmeadow Rd,,Needham,MA,02492,781-455-0448,781-455-0851,"K,01,02,03,04,05"
01990410,Needham: High Rock School,Public School,Principal,Jessica Downey,77 Ferndale Road,,Needham,MA,02492,781-455-0400,--,06
01990035,Needham: Hillside Elementary,Public School,Principal,Cheryl Maloney,28 Glen Gary Rd,,Needham,MA,02494,781-455-0461,781-455-0857,"K,01,02,03,04,05"
01990020,Needham: John Eliot,Public School,Principal,Karen Bourn,135 Wellesley Avenue,,Needham,MA,02494,781-455-0452,781-455-0852,"K,01,02,03,04,05"
01990505,Needham: Needham High,Public School,Principal,Aaron Sicotte,609 Webster Street,,Needham,MA,02494,781-455-0800,781-449-5111,"09,10,11,12"
01990050,Needham: Newman Elementary,Public School,Principal,Jessica Peterson,1155 Central Avenue,,Needham,MA,02492,781-455-0416,781-453-2523,"PK,K,01,02,03,04,05"
01990405,Needham: Pollard Middle,Public School,Principal,Tamatha Bibbo,200 Harris Avenue,,Needham,MA,02492,781-455-0480,781-455-0413,"07,08"
01990040,Needham: William Mitchell,Public School,Principal,Gregory Bayse,187 Brookline Street,,Needham,MA,02492,781-455-0466,781-455-0871,"K,01,02,03,04,05"
04440205,Neighborhood House Charter (District): Neighborhood House Charter School,Charter School,Principal,Kate Scott,21 Queen Street,,Dorchester,MA,02122,617-825-0703,617-825-1829,"PK,K,01,02,03,04,05,06,07,08,09"
02010095,New Bedford: Abraham Lincoln,Public School,Principal,Lina DeJesus,445 Ashley Blvd,,New Bedford,MA,02745,508-997-4511,508-995-7933,"K,01,02,03,04,05"
02010063,New Bedford: Alfred J Gomes,Public School,Principal,Ellyn Gallant,286 S Second Street,,New Bedford,MA,02740,508-997-4511,508-990-1840,"PK,K,01,02,03,04,05"
02010140,New Bedford: Betsey B Winslow,Public School,Principal,Margaret Welch,561 Allen Street,,New Bedford,MA,02740,508-997-4511,508-999-0489,"K,01,02,03,04,05"
02010105,New Bedford: Carlos Pacheco,Public School,Principal,Justine Medina,261 Mt Pleasant Stre,,New Bedford,MA,02746,508-997-4511,508-994-7241,"K,01,02,03,04,05"
02010123,New Bedford: Casimir Pulaski,Public School,Principal,Melissa Rego,1097 Braley Rd,,New Bedford,MA,02745,508-997-4511,--,"PK,K,01,02,03,04,05"
02010010,New Bedford: Charles S Ashley,Public School,Principal,Christine Pugliese,122 Rochambeau Street,,New Bedford,MA,02745,508-997-4511,508-995-9707,"K,01,02,03,04,05"
02010015,New Bedford: Elizabeth Carter Brooks,Public School,Principal,Maria Reidy,212 Nemasket Street,,New Bedford,MA,02740,508-997-4511,508-991-3659,"PK,K,01,02,03,04,05"
02010075,New Bedford: Ellen R Hathaway,Public School,Principal,Richard Leeman,256 Court Street,,New Bedford,MA,02740,508-997-4511,--,"PK,K,01,02,03,04,05"
02010020,New Bedford: Elwyn G Campbell,Public School,Principal,Lisa Wheelden,145 Essex Street,,New Bedford,MA,02745,508-997-4511,508-991-7483,"PK,K,01,02,03,04,05"
02010078,New Bedford: Hayden/McFadden,Public School,Principal,Tammy Morgan,361 Cedar Grove,,New Bedford,MA,02746,508-997-4511,508-994-0163,"PK,K,01,02,03,04,05"
02010070,New Bedford: Irwin M. Jacobs Elementary School,Public School,Principal,Kerry Kennedy,71 Portland Street,,New Bedford,MA,02744,508-997-4511,508-984-5660,"PK,K,01,02,03,04,05"
02010040,New Bedford: James B Congdon,Public School,Principal,Darcie Aungst,50 Hemlock Street,,New Bedford,MA,02740,508-997-4511,508-999-3956,"K,01,02,03,04,05"
02010130,New Bedford: Jireh Swift,Public School,Principal,Tonya Vitorino,2203 Acushnet Avenue,,New Bedford,MA,02745,508-997-4511,508-998-0887,"K,01,02,03,04,05"
02010115,New Bedford: John Avery Parker,Public School,Principal,Sandra Ford,705 County Street,,New Bedford,MA,02740,508-997-4511,508-994-4063,"PK,K,01,02,03,04,05"
02010050,New Bedford: John B Devalles,Public School,Principal,Darcie Aungst,120 Katherine Street,,New Bedford,MA,02744,508-997-4511,508-999-4034,"K,01,02,03,04,05"
02010405,New Bedford: Keith Middle School,Public School,Principal,Joshua Almeida,225 Hathaway Blvd,,New Bedford,MA,02740,508-997-4511,508-996-2040,"06,07,08"
02010505,New Bedford: New Bedford High,Public School,Principal,Bernadette Coelho,230 Hathaway Blvd,,New Bedford,MA,02740,508-997-4511,508-984-0762,"09,10,11,12"
02010410,New Bedford: Normandin Middle School,Public School,Principal,Zachary Abrams,81 FELTON ST,,New Bedford,MA,02745,508-985-4300,508-995-6975,"06,07,08"
02010124,New Bedford: Renaissance Community School for the Arts,Public School,Principal,Jennifer Mainelli,286 South Second Street,,New Bedford,MA,02740,508-997-4511,--,"PK,K,01,02,03,04,05"
02010415,New Bedford: Roosevelt Middle School,Public School,Principal,Daniel Bossolt,119 Frederick Street,,New Bedford,MA,02744,508-997-4511,508-997-1198,"06,07,08"
02010045,New Bedford: Sgt Wm H Carney Academy,Public School,Principal,Karen Treadup,247 Elm Street,,New Bedford,MA,02740,508-997-4511,508-990-2879,"PK,K,01,02,03,04,05"
02010125,New Bedford: Thomas R Rodman,Public School,Principal,Kim Marshall,497 Mill Street,,New Bedford,MA,02740,508-997-4511,508-997-1567,"K,01,02,03,04,05"
02010510,New Bedford: Trinity Day Academy,Public School,Principal,Matthew Kravitz,181 Hillman Street,,New Bedford,MA,02740,508-997-4511,508-991-7483,"06,07,08,09,10,11,12"
02010515,New Bedford: Whaling City Junior/Senior High School,Public School,Principal,Jamal Safi,455 County Street,,New Bedford,MA,02740,508-997-4511,508-991-7483,"06,07,08,09,10,11,12"
02010135,New Bedford: William H Taylor,Public School,Principal,Rafaela Spence,620 Brock Avenue,,New Bedford,MA,02744,508-997-4511,508-991-7483,"PK,K,01,02,03,04,05"
35130305,New Heights Charter School of Brockton (District): New Heights Charter School of Brockton,Charter School,Principal,Janice Manning,1690 Main Street,,Brockton,MA,02301,508-857-4633,508-857-5721,"06,07,08,09"
07280015,New Salem-Wendell: Swift River,Public School,Principal,Kelley Sullivan,201 Wendell Rd,,New Salem,MA,01355,978-544-6926,978-544-2253,"PK,K,01,02,03,04,05,06"
02040030,Newburyport: Edward G. Molin Elementary School,Public School,Principal,Tara Rossi,70 Low Street,,Newburyport,MA,01950,978-463-8212,978-463-3280,"04,05"
02040005,Newburyport: Francis T Bresnahan Elementary,Public School,Principal,Kristina Davis,333 High Street,,Newburyport,MA,01950,978-465-4431,978-465-2112,"PK,K,01,02,03"
02040505,Newburyport: Newburyport High,Public School,Principal,Michael Parent,241 High Street,,Newburyport,MA,01950,978-465-4440,978-465-4439,"09,10,11,12"
02040305,Newburyport: Rupert A Nock Middle,Public School,Principal,Lisa Furlong,70 Low Street,,Newburyport,MA,01950,978-465-4447,978-465-4074,"06,07,08"
02070005,Newton: A E Angier,Public School,Principal,Loreta Lamberti,1697 Beacon Street,,Waban,MA,02468,617-559-9300,617-244-4161,"K,01,02,03,04,05"
02070305,Newton: Bigelow Middle,Public School,Principal,Todd Harrison,42 Vernon St,,Newton,MA,02458,617-559-6800,617-552-7752,"06,07,08"
02070015,Newton: Bowen,Public School,Principal,Diana Guzzi,280 Cypress Street,,Newton Centre,MA,02459,617-559-9330,617-552-7363,"K,01,02,03,04,05"
02070020,Newton: C C Burr,Public School,Principal,Harminder Johal,171 Pine Street,,Auburndale,MA,02466,617-559-9360,617-552-5562,"K,01,02,03,04,05"
